Gym_ID,Gym_Name,Brand,Parent_Category,Price_Tier,Gym_Format,Direct_Budget_Competitor,Major_Chain,Municipality,Market_Zone,Market_Zone_Assignment_Method,Market_Zone_Assignment_Distance_km,Address,Latitude,Longitude,Equipment_Access,Open_24_7_Status,Open_24_7_Flag,Personal_Training,Personal_Training_Flag,Group_Classes,Group_Classes_Flag,Women_Only_Area,Pool,Sauna,Tanning,Tanning_Flag,Hydromassage,Hydromassage_Flag,Parking,Google_Rating,Google_Review_Count,Source_URL,Source_Type,Amenity_Source_Level,Record_Source_Quality,Data_Collection_Date,Verification_Status,Notes,Review_Source,Review_URL,Review_Collection_Date,Review_Data_Status,Review_Confidence,Top_Positive_Review_Theme,Top_Negative_Review_Theme,Common_Complaint,Common_Strength,Customer_Satisfaction_Gap_Flag,Major_Chain_Verification_Level,Major_Chain_Verification_Method,Official_Locator_URL,Row_Level_Official_Verification_Status,Fresh_SerpApi_Checked_Date,Fresh_SerpApi_Status,Fresh_Location_Match_Status,Fresh_Match_Score,Fresh_SerpApi_Result_Title,Fresh_SerpApi_Result_Address,Fresh_SerpApi_Rating,Fresh_SerpApi_Review_Count,Fresh_Crossmatch_Action
GYM_FULL_0075,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Waterloo,East Waterloo,Nearest market-zone centroid within municipality,0.74,"GoodLife Fitness, 270, Weber Street North, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2J 3H6, Canada",43.480097,-80.5199647,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.3,840,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,2026-07-30,OK,Strong match,81.5,GoodLife Fitness Waterloo Weber and University,"270 Weber St N, Waterloo, ON N2J 3H6",4.3,840,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0076,Anytime Fitness,Anytime Fitness,Budget/Mid Chain,Budget/Mid,24/7 access gym,Yes,Yes,Waterloo,East Waterloo,Nearest market-zone centroid within municipality,0.86,"Anytime Fitness, 75, Weber Street North, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2J 3G0, Canada",43.4705411,-80.5136998,Yes,Likely,1,Likely,1,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.5,756,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Anytime Fitness Canada locator available; current rows need row-level official page matching.,https://www.anytimefitness.ca/find-gym/,Official locator available; row-level match pending,2026-07-30,OK,Strong match,77.5,Anytime Fitness - Waterloo,"75 Weber St N, Waterloo, ON N2J 4S9",4.5,756,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0077,Crunch Fitness,Crunch Fitness,Budget/Mid Chain,Budget/Mid,Big-box gym,Yes,Yes,Waterloo,East Waterloo,Nearest market-zone centroid within municipality,2.92,"Crunch Fitness, 560, Parkside Drive, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 5Z4, Canada",43.4958298,-80.5432066,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4,1243,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Crunch Canada location pages available; current rows remain mostly open-source and need row-level official page matching.,https://www.crunchfitness.ca/locations,Official locator available; row-level match pending,2026-07-30,OK,Strong match,82.5,Crunch Fitness - Waterloo,"560 Parkside Dr, Waterloo, ON N2L 5Z4",4,1243,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0078,Foundation Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Waterloo,East Waterloo,Nearest market-zone centroid within municipality,1.99,"Foundation Fitness, 496, Albert Street, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 3V4, Canada",43.4867357,-80.5404208,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,5,5,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,82.5,Foundation Fitness,"496 Albert St Unit B2, Waterloo, ON N2L 3V4",5,5,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0079,Orangetheory Fitness,Orangetheory Fitness,Boutique Chain,Premium,Boutique group training,No,Yes,Waterloo,West Waterloo,Nearest market-zone centroid within municipality,1.58,"Orangetheory Fitness, 450, Columbia Street West, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2T 2W1, Canada",43.4681564,-80.5690738,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,305,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Orangetheory locator available; current rows need row-level official page matching.,https://www.orangetheory.com/en-ca/locations,Official locator available; row-level match pending,2026-07-30,OK,Strong match,81.5,Orangetheory Fitness,"450 Columbia St W, Waterloo, ON N2T 2W1",4.8,305,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0080,Hauser Fitness Centre,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Waterloo,East Waterloo,Nearest market-zone centroid within municipality,1.31,"Hauser Fitness Centre, 101, Father David Bauer Drive, Uptown, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 0B4, Canada",43.4642306,-80.5326954,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.6,41,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Fresh SerpApi result requires manual review; prior rating retained if already present,Needs manual review - partial match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Needs manual review - partial match,49.4,Waterloo Rec Centre,"101 Father David Bauer Dr, Waterloo, ON N2J 4A8",4.6,41,Fresh SerpApi result found but not auto-applied because match was weak/uncertain
GYM_FULL_0087,Juici Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Waterloo,West Waterloo,Nearest market-zone centroid within municipality,4,"Juici Yoga, 826, King Street North, Wagner's Corner, Woolwich, Region of Waterloo, Southwestern Ontario, Ontario, N2L 4G8, Canada",43.5133903,-80.553938,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.9,110,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,77.5,Juici Yoga,"826 King St N #21, Waterloo, ON N2J 4G8",4.9,110,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0088,Club Pilates,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Waterloo,Southwest Waterloo,Nearest market-zone centroid within municipality,1.43,"Club Pilates, 668, Erb Street West, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2T 2Z7, Canada",43.4463467,-80.5748715,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.3,247,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,81.5,Club Pilates,"668 Erb St. W B5, Waterloo, ON N2T 2Z7",4.3,247,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0089,Karate Japan Martial Arts Centre,Local / Independent,Boutique/Specialty,Premium/Specialty,Boxing/Martial arts fitness,No,No,Waterloo,Northeast Waterloo,Nearest market-zone centroid within municipality,2.62,"Karate Japan Martial Arts Centre, Northfield Drive West, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 5Z7, Canada",43.5006916,-80.536783,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,5,55,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,72,"Japan Martial Arts Centre - Karate, Jujitsu, Self Defense Karate school","665 Colby Dr #13, Waterloo, ON N2V 1C2",5,55,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0090,Shamuon Generation of Martial Arts,Local / Independent,Boutique/Specialty,Premium/Specialty,Boxing/Martial arts fitness,No,No,Waterloo,East Waterloo,Nearest market-zone centroid within municipality,2.73,"Shamuon Generation of Martial Arts, 550, Parkside Drive, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 5V4, Canada",43.4941931,-80.5422065,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.9,62,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,80.7,Shamuon Generation of Martial Arts,"550 Parkside Dr Unit D3, Waterloo, ON N2L 5V4",4.9,62,Fresh rating/review applied from SerpApi strong/likely location match
